id_Client,id_Localisation,id_typecard,Balance,EstimatedSalary,Point_Earned,Exited,Complain,Satisfaction_Score
15725665,19999,19996,198546.1,191198.92,694,1,1,5
15698872,19985,19994,0.0,191207.03,846,0,0,1
15812184,19999,19996,0.0,128954.05,778,0,0,2
15742609,19997,20000,116623.31,59905.29,589,0,0,1
15815043,19985,20000,0.0,162012.6,503,0,0,4
15640648,19999,19994,0.0,19231.98,698,0,0,5
15627203,19985,19998,0.0,175749.36,661,0,0,3
15786196,19999,20000,105770.7,60533.96,902,1,1,4
15612095,19999,19996,0.0,137508.42,702,1,1,3
15674368,19999,19996,94435.45,189430.86,474,0,0,5
15783477,19997,20000,112889.91,6723.66,727,0,0,5
15757559,19999,20000,0.0,41371.68,327,1,1,3
15591036,19997,19996,127940.47,125140.72,839,1,1,3
15761241,19997,20000,129745.1,143683.75,594,0,0,2
15695078,19999,19998,0.0,170770.44,221,0,0,1
15645744,19999,19996,0.0,157397.56,342,0,0,1
15566988,19997,19998,141535.52,50595.15,806,1,1,1
15749300,19999,19996,139914.27,50390.98,522,0,0,1
15594340,19999,19994,120243.49,163150.03,399,1,1,5
15607065,19999,19994,91835.16,138280.17,843,0,0,1
15778089,19985,20000,0.0,135067.02,322,0,0,5
15773723,19985,19996,67178.19,163534.75,728,1,1,2
15697035,19985,19998,0.0,86657.48,814,0,0,1
15679668,19985,20000,115378.94,162087.81,348,0,0,3
15709861,19997,19996,127786.28,28879.3,491,0,0,1
15791958,19999,20000,0.0,169203.52,618,1,1,1
15791030,19999,19994,64900.32,102426.12,955,0,0,3
15695339,19997,19998,109172.88,54676.1,547,1,1,4
15658813,19999,19998,0.0,18369.33,971,0,0,2
15715709,19997,20000,114091.38,159888.1,492,0,0,3
15722533,19999,20000,0.0,167636.16,910,0,0,2
15683118,19999,19996,0.0,138889.16,452,0,0,1
15672798,19999,19994,145933.27,199392.14,409,0,0,1
15680112,19997,20000,131504.73,189560.44,852,0,0,5
15714575,19997,20000,107926.02,17375.27,696,1,1,1
15806808,19997,19998,112281.6,140225.14,597,1,1,3
15590637,19999,19996,0.0,61018.85,453,0,0,1
15657535,19985,19998,0.0,51907.72,523,1,1,1
15696141,19985,19998,0.0,47018.75,326,0,0,2
15811947,19999,20000,124781.67,33700.52,357,0,0,3
15649024,19999,20000,132865.56,59636.43,756,1,1,2
15594928,19997,19998,129055.13,157147.6,879,0,0,2
15765532,19997,20000,96166.88,191393.27,693,0,0,5
15741719,19999,19998,165298.12,199862.75,656,0,0,4
15665629,19985,19998,0.0,20016.59,282,0,0,5
15728917,19999,19998,120682.53,30635.52,675,1,1,2
15762993,19985,19998,102773.15,117832.88,630,0,0,2
15571193,19997,19996,144386.31,22497.1,799,1,1,2
15653521,19997,19994,104449.8,747.88,931,0,0,4
15802220,19985,19996,137102.66,76870.81,620,0,0,1
15644132,19999,19996,142475.88,107848.24,399,0,0,3
15600832,19999,20000,0.0,103726.71,981,0,0,3
15797919,19985,19996,103195.2,178268.36,890,0,0,4
15603743,19999,20000,112070.44,126281.83,486,0,0,4
15579714,19999,20000,0.0,196651.72,761,0,0,3
15634295,19999,19996,96473.59,5962.3,752,0,0,5
15786680,19985,19994,0.0,21928.81,311,0,0,5
15623499,19997,19998,108437.89,127022.87,416,1,1,1
15691823,19999,19994,153195.6,162763.02,391,0,0,2
15809279,19999,19996,96877.21,113950.51,744,0,0,4
15758039,19999,19998,0.0,104930.46,371,0,0,3
15807163,19999,19998,0.0,52337.97,958,1,1,2
15631639,19999,19994,95452.89,179964.55,701,0,0,1
15713770,19985,20000,63873.56,83753.64,972,0,0,2
15698167,19999,19996,148298.6,182913.95,339,0,0,5
15781710,19985,19996,0.0,166720.28,689,0,0,1
15801296,19997,20000,143258.84,192721.98,760,0,0,2
15704378,19997,19996,121342.24,180241.44,299,0,0,1
15767891,19997,19998,99152.73,48475.12,321,0,0,2
15640667,19999,19996,0.0,126551.48,527,0,0,4
15702145,19985,20000,68423.89,64872.55,660,0,0,1
15679738,19985,19998,0.0,98031.53,277,1,1,4
15636634,19997,19994,79656.81,93524.22,784,0,0,4
15809227,19999,20000,0.0,56991.66,288,0,0,5
15601811,19999,19996,110240.04,183980.56,682,1,1,4
15625494,19999,19994,125321.84,130234.63,428,0,0,3
15723737,19999,20000,0.0,32454.26,875,0,0,3
15682955,19999,19994,84378.9,75396.43,867,0,0,3
15758856,19999,19994,0.0,167756.45,972,0,0,2
15746065,19997,19998,136281.4,24799.47,722,0,0,3
15783865,19999,19994,119380.37,60429.43,650,0,0,1
15745455,19997,19994,108716.59,74241.09,442,0,0,2
15583033,19999,19996,0.0,78310.82,670,0,0,5
15644212,19985,19998,0.0,119419.37,266,0,0,5
15735688,19999,19998,106596.29,91305.77,503,0,0,5
15658577,19999,19994,99546.25,25136.95,878,1,1,1
15606887,19999,20000,0.0,193880.6,807,1,1,5
15783026,19999,19998,0.0,47856.78,916,0,0,4
15579892,19985,19994,112615.86,4491.77,881,0,0,5
15802088,19985,19996,0.0,101311.95,882,0,0,3
15589323,19999,19998,0.0,38830.72,493,0,0,1
15636395,19999,20000,0.0,26817.23,383,0,0,3
15712772,19999,19998,75381.15,199727.72,378,0,0,5
15700937,19985,19998,0.0,67445.85,900,0,0,4
15766659,19985,19998,0.0,161002.3,780,0,0,1
15814033,19985,20000,0.0,20778.39,795,0,0,5
15783007,19997,19994,123086.39,41042.4,796,1,1,1
15654183,19999,19996,0.0,67484.16,656,0,0,4
15609899,19985,19998,0.0,121763.68,926,0,0,5
15747323,19985,19998,109472.47,157358.44,415,1,1,2
15582591,19985,20000,155766.05,110275.17,306,0,0,1
15738835,19997,19996,101985.81,43801.27,493,0,0,1
15782404,19999,19998,96019.5,9085.0,740,0,0,2
15697480,19999,20000,0.0,143086.1,871,0,0,5
15697045,19985,19994,0.0,100556.98,761,0,0,3
15781234,19999,19994,147900.44,140000.3,364,0,0,2
15579891,19999,20000,100755.66,186775.25,429,0,0,3
15805690,19985,19996,0.0,133570.44,296,1,1,4
15612139,19999,19994,83036.05,154990.58,595,1,1,2
15568834,19985,19998,125427.37,27654.44,717,0,0,5
15709917,19999,19998,98202.76,137763.94,642,0,0,5
15718843,19985,19998,72509.91,25723.73,747,0,0,4
15799494,19997,19996,140393.66,186285.52,414,0,0,5
15673439,19985,19998,142644.64,142208.5,951,1,1,4
15669011,19999,19998,23503.31,169862.02,275,1,1,4
15581388,19985,20000,145729.7,41365.85,675,0,0,2
15743153,19997,19998,122295.17,30812.84,318,0,0,2
15579787,19999,20000,0.0,155023.94,977,0,0,4
15759966,19985,19994,119799.27,159416.58,288,0,0,5
15601045,19985,19996,163708.58,76259.23,959,0,0,2
15764021,19999,20000,61687.33,105965.25,419,0,0,4
15687218,19999,19994,79144.34,50743.83,720,0,0,1
15626452,19985,20000,0.0,147720.27,521,0,0,2
15700964,19997,19996,104848.68,167387.36,734,0,0,5
15768887,19985,19998,0.0,95159.13,545,0,0,3
15735358,19985,19996,0.0,4654.28,221,0,0,5
15749472,19999,20000,0.0,130376.68,805,0,0,4
15685872,19999,20000,146652.02,173486.39,518,0,0,1
15760851,19999,19996,0.0,93881.75,363,0,0,5
15734588,19999,19998,0.0,36376.97,784,0,0,3
15784594,19997,19996,130622.34,128499.94,623,0,0,3
15606435,19997,19998,187013.12,105898.69,952,0,0,1
15790247,19985,19996,0.0,11959.03,238,0,0,2
15676433,19999,19994,0.0,98810.78,552,0,0,3
15625905,19985,19998,0.0,65906.07,576,0,0,4
15626414,19999,19994,98862.54,151516.7,407,0,0,4
15623220,19985,19994,0.0,37214.39,799,0,0,5
15752857,19997,19996,98443.14,92033.98,821,0,0,5
15677908,19985,19996,0.0,195692.3,785,0,0,3
15773013,19999,19998,0.0,6342.84,350,1,1,3
15623972,19997,19998,123575.51,95148.28,787,0,0,3
15738627,19999,19994,0.0,21215.67,928,0,0,3
15643392,19999,20000,105239.1,19700.24,790,0,0,3
15684868,19997,19996,110993.79,134396.64,239,1,1,1
15627854,19985,20000,0.0,135077.02,682,0,0,2
15669253,19985,19996,157691.98,133600.89,902,1,1,1
15758023,19997,19998,105245.21,99922.08,491,1,1,3
15574558,19985,19998,0.0,41399.33,685,0,0,5
15635256,19999,19994,117687.35,159344.44,867,0,0,2
15680399,19999,19998,0.0,18364.19,407,0,0,3
15674720,19997,19996,123067.63,98162.44,958,1,1,5
15580249,19999,19996,0.0,84663.21,553,0,0,5
15675431,19999,19998,0.0,36536.93,256,0,0,1
15698285,19999,19994,101457.14,79101.67,299,0,0,1
15810775,19985,20000,100549.43,16644.16,221,0,0,4
15678173,19985,20000,174588.8,158420.14,391,0,0,1
15665222,19985,20000,121161.57,48988.28,275,0,0,3
15803908,19999,19998,0.0,96862.56,429,0,0,1
15586039,19997,19996,90063.74,96366.7,368,0,0,1
15802570,19999,20000,0.0,146123.19,372,0,0,3
15781451,19999,20000,134936.97,135178.9,985,0,0,2
15721019,19999,19994,110495.27,158615.4,261,0,0,3
15738588,19997,20000,133200.1,71433.88,700,0,0,4
15730657,19999,19996,82596.8,55672.09,514,0,0,2
15739292,19997,19996,103837.75,150218.11,718,0,0,2
15725945,19985,19996,0.0,162734.31,674,1,1,1
15813159,19999,19996,93590.47,21228.71,589,1,1,1
15636820,19997,19998,104149.66,62027.9,414,0,0,4
15603880,19997,19998,114141.64,60988.21,748,1,1,5
15619494,19997,19994,117153.0,108675.01,759,0,0,4
15596992,19997,19994,156353.45,72643.95,647,1,1,4
15735025,19985,20000,175534.78,9241.52,316,0,0,5
15730759,19999,19996,135637.0,153080.4,567,1,1,2
15752912,19999,20000,0.0,72196.57,220,0,0,3
15711316,19999,19994,0.0,199527.34,918,0,0,2
15738785,19999,19998,0.0,156598.23,781,0,0,2
15777896,19997,19994,83415.04,74917.64,271,0,0,3
15628963,19997,19998,141859.12,111249.62,799,0,0,5
15742126,19997,20000,132767.66,59115.77,358,0,0,5
15575623,19999,19996,110635.32,148218.86,728,0,0,5
15741652,19985,19998,177657.34,77142.32,224,0,0,2
15738884,19997,20000,157777.58,67484.6,720,0,0,5
15615050,19997,20000,107915.94,63452.18,232,1,1,5
15803005,19997,19996,86568.75,103660.31,307,0,0,5
15743498,19997,19998,137755.77,163191.98,401,1,1,2
15720463,19999,19996,137262.7,62905.29,935,0,0,1
15588695,19985,19998,0.0,44323.22,775,1,1,4
15665802,19985,19994,0.0,97938.59,285,0,0,4
15571144,19999,19996,0.0,126565.21,315,0,0,2
15750731,19997,19998,116309.01,185360.4,760,1,1,1
15605134,19999,20000,131244.66,183229.02,933,0,0,5
15626044,19997,19998,125155.83,106024.02,414,0,0,2
15737910,19997,19994,140691.08,167810.27,811,0,0,3
15761076,19999,19994,58820.32,138536.1,895,0,0,3
15710105,19997,20000,105099.45,184520.0,877,1,1,5
15577402,19999,20000,0.0,20492.16,568,0,0,2
15803337,19999,20000,168372.52,134676.72,883,0,0,4
15654372,19997,19994,94682.56,138478.2,747,0,0,5
15585867,19985,19996,0.0,125557.95,867,0,0,4
15662488,19999,19996,0.0,82969.61,396,1,1,5
15604813,19999,19998,0.0,158071.69,910,0,0,4
15611644,19999,20000,146329.73,43615.67,871,0,0,2
15674928,19985,20000,0.0,119969.99,272,0,0,2
15656100,19999,20000,167962.7,140201.2,614,0,0,3
15764293,19999,20000,0.0,80792.83,861,0,0,3
15636423,19999,19998,0.0,141359.11,776,0,0,5
15607629,19999,19996,0.0,23344.94,609,0,0,2
15577313,19999,20000,116967.68,5075.17,716,1,1,5
15714493,19985,19994,0.0,95500.98,927,0,0,4
15643359,19985,20000,0.0,79082.62,925,0,0,2
15687913,19997,19994,93244.42,199805.62,354,0,0,2
15790935,19999,19996,0.0,52709.55,292,0,0,2
15708693,19999,19996,0.0,56583.88,428,0,0,1
15672016,19999,19998,0.0,3385.04,521,0,0,1
15727605,19997,19996,80442.06,12537.42,593,0,0,2
15651144,19997,19998,150561.03,64722.61,506,0,0,1
15749401,19999,19998,0.0,75246.21,295,1,1,4
15691874,19999,19998,125474.44,198929.84,565,0,0,1
15620735,19997,19994,127076.68,69011.66,910,0,0,5
15769781,19985,19996,0.0,52404.47,248,0,0,5
15624611,19985,19996,128650.11,163641.53,525,0,0,1
15773071,19985,19998,145580.61,154598.56,610,0,0,4
15720371,19999,20000,0.0,173989.47,673,1,1,1
15717984,19999,19998,144900.58,61315.37,498,1,1,4
15806407,19999,19996,0.0,143393.23,590,0,0,4
15785042,19999,19996,97588.6,124210.53,712,0,0,2
15809302,19999,19998,0.0,151460.84,827,0,0,3
15677550,19999,19998,0.0,20734.81,644,0,0,4
15654096,19997,19996,122200.31,43705.56,974,0,0,1
15617320,19985,19996,151709.33,180736.23,695,0,0,1
15653065,19985,19994,0.0,104170.48,516,0,0,5
15649112,19985,19996,122134.4,27867.59,298,0,0,4
15690526,19997,19996,137260.45,55387.28,516,0,0,5
15806945,19999,19998,88594.14,196332.45,883,0,0,4
15670066,19985,20000,0.0,116046.22,596,0,0,3
15625761,19997,19996,127205.32,93874.87,658,1,1,1
15761525,19985,20000,96997.09,76614.04,550,0,0,2
15735080,19999,19998,0.0,6076.62,993,0,0,3
15619537,19999,19994,142200.19,122221.71,878,0,0,4
15598162,19997,19994,160761.4,24156.03,721,0,0,5
15694300,19999,20000,0.0,135394.62,275,0,0,3
15637235,19985,19994,0.0,91340.02,536,0,0,2
15612444,19999,20000,0.0,146090.38,901,0,0,4
15626457,19999,19996,116234.61,172096.08,395,0,0,5
15627995,19997,20000,155143.52,135034.56,518,1,1,1
15706128,19999,19996,0.0,84008.66,948,0,0,4
15666430,19999,19994,0.0,91763.67,835,0,0,5
15627385,19999,19996,84009.47,137001.1,440,0,0,4
15581323,19997,19994,139246.22,106799.49,645,0,0,2
15608109,19997,20000,170113.0,10494.64,916,0,0,5
15801942,19985,19998,0.0,79866.73,998,1,1,2
15567431,19999,19996,145578.28,186172.84,630,0,0,1
15810167,19985,19998,126273.95,91673.6,554,0,0,1
15644501,19999,20000,162482.77,18458.2,895,0,0,3
15785290,19999,19998,0.0,8342.35,760,0,0,3
15611157,19999,20000,87814.89,138578.38,643,0,0,2
15673837,19985,19998,113858.95,38129.22,422,0,0,1
15656822,19997,19996,87612.64,107155.4,934,1,1,4
15580560,19999,20000,0.0,29792.11,415,0,0,3
15760641,19997,19994,106648.98,7063.6,672,0,0,5
15587584,19985,20000,0.0,21645.06,843,0,0,1
15604146,19997,19996,103653.51,137079.86,843,0,0,3
15813974,19997,19996,116880.53,172718.34,782,1,1,5
15746986,19997,19994,97990.49,106691.02,251,0,0,1
15759741,19997,19994,150635.3,72274.84,940,0,0,5
15734892,19985,19996,0.0,32246.63,464,0,0,3
15797194,19999,20000,129674.89,80552.36,723,0,0,3
15723786,19999,19998,0.0,16733.59,775,0,0,5
15642726,19999,19998,83568.26,1235.49,765,0,0,4
15664339,19985,20000,178144.9,50168.41,795,1,1,5
15754526,19997,19994,147137.73,33687.9,504,0,0,5
15703037,19999,19998,0.0,178705.45,595,1,1,2
15751412,19999,19994,114370.41,66810.48,268,0,0,3
15609558,19997,19998,108289.28,45859.55,787,1,1,5
15572408,19997,19996,149887.48,63846.36,235,0,0,4
15613923,19985,19998,170172.9,100236.02,968,0,0,4
15747000,19999,19994,0.0,19645.65,434,0,0,5
15731781,19999,19994,0.0,178393.69,972,0,0,1
15727198,19997,19996,64808.32,78591.15,730,0,0,5
15794273,19999,19998,62732.65,124954.56,948,0,0,3
15804950,19999,19996,0.0,3756.65,697,0,0,3
15576304,19999,20000,95167.55,152723.23,415,0,0,1
15645200,19997,19996,152508.98,187597.98,783,1,1,1
15779627,19997,19996,134644.19,70381.49,603,0,0,5
15750755,19985,19998,0.0,156792.89,651,0,0,1
15569654,19997,19994,51293.47,35534.68,580,0,0,1
15753079,19999,20000,0.0,151256.22,327,0,0,4
15684995,19985,20000,116622.73,51011.29,789,0,0,3
15790763,19985,19996,0.0,111190.53,427,0,0,5
15766458,19999,19994,198113.86,69664.35,694,0,0,2
15616221,19999,19998,85646.81,63233.02,750,1,1,5
15776124,19985,19996,0.0,40855.79,590,0,0,3
15665811,19999,19998,141234.98,95673.05,796,0,0,4
15729804,19999,20000,0.0,80234.14,688,0,0,3
15714062,19999,19994,77641.99,189051.6,832,1,1,4
15592197,19985,19996,0.0,145490.84,654,0,0,4
15793116,19997,20000,117304.29,196278.31,674,0,0,1
15638231,19985,19998,0.0,162889.1,540,0,0,3
15697678,19997,19994,92340.69,174667.58,770,0,0,5
15800412,19997,19994,146780.52,3476.38,784,0,0,3
15597610,19985,19994,144974.55,19344.92,699,0,0,1
15726634,19999,20000,0.0,95270.83,782,0,0,4
15670866,19999,19994,0.0,107759.31,863,0,0,1
15667462,19985,19998,0.0,118368.2,479,0,0,1
15662574,19985,19996,115137.26,52484.01,564,0,0,4
15716926,19999,19998,101952.97,178153.66,634,0,0,2
15603554,19999,19998,164649.52,49915.52,590,1,1,4
15716800,19999,19998,0.0,33747.03,413,0,0,4
15679429,19999,19996,91956.49,59961.81,858,0,0,4
15616122,19999,19994,0.0,18613.52,370,0,0,1
15742172,19997,20000,123938.6,198894.42,375,0,0,5
15792305,19997,20000,123571.77,57014.17,655,1,1,5
15636016,19999,19998,120777.88,131729.52,512,0,0,5
15733138,19997,20000,90248.79,79169.73,995,0,0,5
15669741,19999,19996,0.0,106472.34,537,0,0,2
15616954,19999,19994,0.0,17013.54,302,0,0,3
15729238,19997,19996,106396.48,150661.42,336,1,1,1
15718242,19997,19998,104887.43,86622.56,312,1,1,3
15682914,19999,19998,72079.71,115767.93,555,0,0,2
15654274,19999,19998,0.0,141998.89,417,0,0,1
15691457,19985,19998,0.0,182787.17,353,0,0,1
15719649,19999,20000,99844.68,187915.7,869,0,0,1
15778897,19999,19998,0.0,133267.78,742,0,0,3
15589437,19999,19998,156815.7,137476.1,349,0,0,2
15682369,19999,20000,146034.73,77146.14,793,0,0,2
15626507,19999,19998,152283.39,183271.16,783,0,0,1
15571995,19997,19996,118897.1,26362.4,253,0,0,2
15673333,19997,19998,96781.39,153373.7,629,0,0,1
15748752,19997,20000,102772.67,70705.58,301,0,0,4
15725302,19985,19994,0.0,119759.24,920,0,0,2
15722083,19985,19998,0.0,42392.24,302,0,0,1
15771442,19999,19994,150578.0,34670.62,683,1,1,2
15803633,19999,19994,0.0,82106.19,908,0,0,4
15672185,19999,20000,0.0,171774.5,398,0,0,1
15806486,19999,19996,0.0,149772.61,587,0,0,1
15570895,19999,20000,163548.06,38866.85,602,0,0,3
15614520,19999,19998,148580.12,35179.18,643,0,0,5
15687492,19997,19998,96709.07,41788.37,709,0,0,1
15675337,19997,19998,106011.59,17376.57,549,1,1,3
15721047,19997,19994,135650.88,199428.19,995,0,0,1
15589017,19997,20000,111362.76,16922.28,579,1,1,1
15611186,19999,19996,39344.83,178291.89,370,1,1,5
15617301,19997,19996,130809.77,152290.28,560,0,0,5
15726046,19999,19994,133009.52,126809.15,584,0,0,5
15585748,19997,20000,135337.48,40385.61,972,0,0,3
15672826,19999,19996,112536.57,34350.54,281,0,0,3
15595162,19985,19996,122570.69,199005.88,406,0,0,2
15650026,19999,19998,63562.02,52629.73,230,1,1,4
15745826,19999,19998,0.0,180012.39,288,0,0,4
15708610,19997,20000,100368.63,35342.33,652,0,0,3
15624471,19999,20000,0.0,109291.22,740,0,0,1
15590097,19985,19996,136082.0,62746.54,808,0,0,3
15689328,19997,20000,114169.16,173273.2,866,1,1,4
15582154,19999,20000,47884.92,54340.24,723,0,0,5
15734626,19985,19998,0.0,19302.78,219,0,0,3
15702806,19985,19996,0.0,10883.52,916,0,0,3
15620756,19999,19996,202904.64,17298.72,765,1,1,1
15611331,19999,20000,0.0,115779.48,773,1,1,1
15576935,19985,19998,161807.19,93228.86,973,1,1,5
15661275,19997,20000,110791.97,148704.77,846,1,1,4
15814940,19985,19998,0.0,150475.14,341,0,0,4
15768471,19997,20000,108755.0,40914.32,415,1,1,1
15697391,19985,20000,0.0,38587.7,407,0,0,1
15793346,19999,19994,0.0,171260.66,219,0,0,3
15608338,19985,20000,117294.12,94187.47,918,1,1,2
15578546,19997,19996,102251.14,145900.89,921,0,0,3
15656921,19999,19996,0.0,152298.28,681,0,0,5
15761340,19999,19994,0.0,99828.45,782,0,0,1
15591135,19999,20000,132057.92,34743.98,953,0,0,1
15623219,19999,19998,0.0,121189.3,873,1,1,5
15655229,19997,19998,114285.2,129660.59,791,0,0,5
15805884,19999,19998,0.0,145477.36,624,0,0,5
15668289,19985,19994,76087.98,151822.66,308,0,0,1
15568562,19999,19996,160272.27,49656.24,729,0,0,2
15773276,19985,19996,114552.6,73856.28,944,1,1,5
15622801,19999,19996,102000.17,116757.0,586,0,0,5
15779886,19985,19996,0.0,16319.56,769,0,0,5
15713673,19999,19996,137853.0,90273.85,674,0,0,3
15783083,19999,19994,0.0,161344.12,925,0,0,2
15742824,19997,19998,162318.61,121061.89,587,0,0,5
15621550,19985,19998,140292.58,69531.22,315,1,1,2
15799480,19999,19998,0.0,3756.23,964,0,0,2
15625247,19999,19998,0.0,114448.13,306,0,0,3
15755241,19999,19996,0.0,144045.08,604,1,1,1
15575679,19999,19996,126431.54,58781.11,667,0,0,3
15668235,19999,19994,123475.04,179227.52,539,0,0,4
15683183,19997,20000,97652.96,127332.33,883,0,0,2
15684592,19985,19998,0.0,86642.38,569,0,0,2
15591169,19997,19996,137455.98,184178.3,423,1,1,1
15653455,19999,19996,0.0,9551.49,565,0,0,1
15732563,19997,19994,99046.31,56053.06,445,0,0,3
15656471,19999,19996,0.0,1118.31,289,0,0,3
15598510,19997,19994,105907.42,195732.05,267,0,0,5
15766427,19997,19994,97720.35,175070.94,324,1,1,2
15785342,19999,19994,0.0,112331.19,917,0,0,1
15641595,19985,19994,97392.18,43956.83,689,0,0,1
15798429,19999,19994,0.0,115994.52,854,0,0,5
15648136,19997,20000,152812.58,166682.56,790,0,0,2
15812482,19999,20000,139301.69,99843.98,548,0,0,2
15790810,19999,19994,76319.64,141175.19,256,1,1,3
15687421,19985,19996,125919.35,175910.95,770,1,1,1
15765643,19999,19994,124348.38,176984.34,309,0,0,5
15654878,19999,19998,117199.8,43480.63,483,0,0,2
15686835,19997,20000,148384.64,155047.11,285,1,1,5
15768340,19997,19994,113905.48,176137.2,893,0,0,5
15673599,19985,19996,133476.1,154843.4,734,0,0,2
15689096,19999,19994,117879.32,8214.46,874,0,0,5
15684294,19999,19998,0.0,147075.69,863,0,0,3
15615828,19999,19998,122359.5,116495.55,702,0,0,2
15746012,19985,19994,0.0,31165.06,433,1,1,3
15615797,19997,19996,108585.35,192127.22,431,1,1,5
15788494,19999,19998,145875.73,137491.23,239,0,0,3
15793856,19985,19994,121542.57,186841.7,252,0,0,5
15629545,19985,19996,109508.68,86776.38,233,0,0,3
15661198,19997,19998,146407.11,72073.72,647,0,0,2
15715117,19999,20000,0.0,10662.58,593,0,0,4
15701074,19997,19998,112330.83,91001.02,556,0,0,3
15793046,19999,20000,90413.12,20555.21,389,0,0,3
15623744,19999,20000,105302.66,123164.97,378,0,0,1
15611329,19985,20000,0.0,143463.28,253,0,0,4
15740428,19999,19998,0.0,92131.54,313,0,0,5
15781534,19997,20000,121520.36,77178.42,881,0,0,3
15618243,19985,20000,103960.38,193650.16,348,0,0,2
15784161,19997,19998,102945.01,52861.89,802,0,0,3
15700325,19999,19998,92760.55,35896.75,238,0,0,5
15659064,19985,19998,0.0,149418.4,348,0,0,4
15658364,19997,19998,134590.2,46253.65,779,0,0,3
15704340,19999,20000,104255.03,86609.37,559,0,0,2
15793455,19985,19996,0.0,91943.94,396,1,1,3
15579777,19999,19996,0.0,128892.36,775,0,0,3
15632345,19999,19998,0.0,44830.71,992,0,0,1
15814468,19997,20000,121399.98,84508.44,713,1,1,2
15754820,19997,19998,147127.81,84760.7,792,0,0,2
15707505,19985,19994,125927.51,147661.47,240,0,0,2
15699507,19999,19994,0.0,82393.08,266,0,0,3
15799600,19997,19994,111599.32,135995.58,910,0,0,3
15794472,19999,19998,0.0,159800.16,300,0,0,5
15646632,19999,19998,0.0,14379.01,347,0,0,5
15676353,19999,19994,114212.6,74322.85,629,0,0,2
15566312,19985,19998,0.0,189016.23,351,1,1,5
15570414,19985,19994,115251.64,136435.75,644,0,0,5
15776743,19999,20000,0.0,78488.39,555,0,0,4
15674637,19999,19994,107571.61,113695.99,786,0,0,4
15730418,19999,19998,0.0,54628.11,843,0,0,3
15739972,19997,19994,152367.2,150835.2,760,1,1,3
15661591,19997,19994,130969.77,158891.8,827,0,0,1
15675585,19997,20000,97738.97,160523.33,974,0,0,1
15814750,19985,19996,0.0,180595.02,835,0,0,3
15593454,19985,19994,113794.22,16618.76,831,0,0,4
15663421,19985,19996,128396.33,79919.97,882,0,0,5
15576196,19985,19996,118207.69,186489.14,947,1,1,2
15677324,19997,19994,124730.26,51999.5,327,0,0,2
15568742,19999,19998,0.0,121299.14,685,0,0,3
15693764,19985,19996,136298.66,144593.3,548,1,1,2
15714260,19999,19998,0.0,178752.73,240,0,0,3
15798200,19999,19996,0.0,94148.3,855,0,0,2
15656627,19999,20000,0.0,77414.45,743,0,0,2
15791111,19999,19994,125724.95,63236.97,773,0,0,5
15638269,19999,19994,0.0,108645.85,352,0,0,2
15807473,19999,20000,0.0,95153.24,433,0,0,2
15708534,19985,19998,0.0,136079.64,364,1,1,2
15640686,19999,20000,95872.86,98273.01,509,1,1,5
15588904,19999,19994,0.0,113505.93,272,1,1,3
15768763,19999,19994,0.0,52525.15,231,1,1,3
15770543,19999,19994,74260.03,194617.98,436,0,0,4
15642162,19997,19994,123407.69,152541.89,833,1,1,2
15714046,19985,19996,123783.91,142903.44,649,0,0,2
15575060,19999,20000,0.0,182257.61,707,0,0,3
15812040,19999,19994,153880.16,135431.72,706,0,0,4
15812073,19999,19996,0.0,175697.88,578,0,0,3
15706810,19997,19998,106301.85,59061.25,469,0,0,3
15584090,19985,19994,0.0,131283.6,499,1,1,4
15810807,19999,19996,0.0,152499.8,301,0,0,1
15582033,19997,19996,138076.47,15523.09,290,1,1,2
15687607,19999,20000,135422.31,186418.84,241,0,0,5
15588406,19985,20000,0.0,32262.28,737,0,0,2
15784099,19999,19994,126875.62,128052.29,514,0,0,2
15701352,19985,19998,96381.68,181419.3,855,0,0,3
15789371,19997,19998,119703.1,109783.29,814,0,0,3
15602845,19997,19994,152102.19,181879.56,322,0,0,4
15707918,19997,19996,127675.39,74260.16,283,0,0,3
15602812,19997,19996,133776.86,49865.04,387,0,0,5
15675888,19985,19994,72788.03,103608.06,487,0,0,2
15591822,19985,19998,76226.9,167564.81,608,0,0,5
15738501,19997,20000,163630.77,41816.49,490,1,1,1
15585907,19985,20000,0.0,179066.58,705,0,0,3
15579040,19999,19994,0.0,109184.24,950,0,0,3
15804211,19999,19996,155423.17,199841.31,374,0,0,2
15736126,19997,19996,98710.89,83617.17,614,1,1,4
15745399,19985,20000,0.0,84863.85,226,1,1,3
15760749,19985,19994,126683.8,114775.53,824,0,0,3
15637118,19999,19994,140700.61,103557.93,987,0,0,5
15657829,19997,19994,168078.83,85028.36,709,1,1,1
15738497,19985,19996,107726.93,153064.88,456,0,0,5
15690695,19999,19996,0.0,38784.42,644,0,0,2
15762351,19985,19998,0.0,186526.12,371,0,0,1
15791172,19997,20000,35741.69,28789.94,466,0,0,2
15598982,19997,19994,98268.84,45038.29,813,1,1,5
15734765,19999,19994,133800.98,150245.81,320,0,0,3
15642912,19999,19994,125682.79,57762.0,783,0,0,1
15769516,19999,19996,0.0,4292.72,632,0,0,1
15789379,19999,19998,130428.78,173365.89,858,0,0,4
15695103,19985,19998,0.0,119484.01,413,0,0,4
15801924,19985,20000,0.0,121821.16,307,0,0,3
