id_typecard,Card_Type
6336,PLATINUM
6338,SILVER
6340,GOLD
6342,DIAMOND
6344,GOLD
6346,GOLD
6348,SILVER
6350,DIAMOND
6352,SILVER
6354,DIAMOND
6356,GOLD
6358,SILVER
6360,SILVER
6362,DIAMOND
6364,PLATINUM
6366,DIAMOND
6368,PLATINUM
6370,SILVER
6372,PLATINUM
6374,DIAMOND
6376,GOLD
6378,SILVER
6380,PLATINUM
6382,PLATINUM
6384,GOLD
6386,PLATINUM
6388,PLATINUM
6390,GOLD
6392,DIAMOND
6394,PLATINUM
6396,DIAMOND
6398,DIAMOND
6400,SILVER
6402,SILVER
6404,DIAMOND
6406,DIAMOND
6408,SILVER
6410,DIAMOND
6412,DIAMOND
6414,GOLD
6416,PLATINUM
6418,SILVER
6420,SILVER
6422,DIAMOND
6424,DIAMOND
6426,SILVER
6428,DIAMOND
6430,GOLD
6432,SILVER
6434,SILVER
6436,DIAMOND
6438,PLATINUM
6440,DIAMOND
6442,GOLD
6444,GOLD
6446,DIAMOND
6448,DIAMOND
6450,GOLD
6452,PLATINUM
6454,SILVER
6456,GOLD
6458,SILVER
6460,GOLD
6462,PLATINUM
6464,SILVER
6466,PLATINUM
6468,DIAMOND
6470,PLATINUM
6472,PLATINUM
6474,GOLD
6476,GOLD
6478,SILVER
6480,DIAMOND
6482,PLATINUM
6484,DIAMOND
6486,PLATINUM
6488,DIAMOND
6490,GOLD
6492,DIAMOND
6494,GOLD
6496,PLATINUM
6498,DIAMOND
6500,SILVER
6502,PLATINUM
6504,PLATINUM
6506,SILVER
6508,GOLD
6510,DIAMOND
6512,GOLD
6514,PLATINUM
6516,PLATINUM
6518,DIAMOND
6520,DIAMOND
6522,DIAMOND
6524,GOLD
6526,GOLD
6528,GOLD
6530,SILVER
6532,SILVER
6534,SILVER
6536,PLATINUM
6538,GOLD
6540,GOLD
6542,SILVER
6544,PLATINUM
6546,GOLD
6548,DIAMOND
6550,PLATINUM
6552,GOLD
6554,GOLD
6556,DIAMOND
6558,PLATINUM
6560,GOLD
6562,GOLD
6564,PLATINUM
6566,PLATINUM
6568,DIAMOND
6570,GOLD
6572,SILVER
6574,GOLD
6576,DIAMOND
6578,DIAMOND
6580,DIAMOND
6582,GOLD
6584,PLATINUM
6586,DIAMOND
6588,DIAMOND
6590,PLATINUM
6592,SILVER
6594,SILVER
6596,PLATINUM
6598,PLATINUM
6600,SILVER
6602,PLATINUM
6604,GOLD
6606,GOLD
6608,SILVER
6610,DIAMOND
6612,SILVER
6614,DIAMOND
6616,PLATINUM
6618,SILVER
6620,GOLD
6622,DIAMOND
6624,DIAMOND
6626,PLATINUM
6628,SILVER
6630,GOLD
6632,SILVER
6634,GOLD
6636,PLATINUM
6638,SILVER
6640,SILVER
6642,GOLD
6644,SILVER
6646,SILVER
6648,SILVER
6650,SILVER
6652,GOLD
6654,PLATINUM
6656,GOLD
6658,DIAMOND
6660,GOLD
6662,PLATINUM
6664,DIAMOND
6666,GOLD
6668,GOLD
6670,GOLD
6672,SILVER
6674,GOLD
6676,DIAMOND
6678,DIAMOND
6680,PLATINUM
6682,PLATINUM
6684,PLATINUM
6686,DIAMOND
6688,DIAMOND
6690,GOLD
6692,DIAMOND
6694,GOLD
6696,SILVER
6698,PLATINUM
6700,PLATINUM
6702,DIAMOND
6704,SILVER
6706,GOLD
6708,GOLD
6710,SILVER
6712,PLATINUM
6714,DIAMOND
6716,PLATINUM
6718,SILVER
6720,DIAMOND
6722,SILVER
6724,PLATINUM
6726,SILVER
6728,PLATINUM
6730,SILVER
6732,PLATINUM
6734,PLATINUM
6736,SILVER
6738,SILVER
6740,PLATINUM
6742,PLATINUM
6744,GOLD
6746,PLATINUM
6748,SILVER
6750,PLATINUM
6752,GOLD
6754,DIAMOND
6756,GOLD
6758,DIAMOND
6760,PLATINUM
6762,SILVER
6764,PLATINUM
6766,GOLD
6768,DIAMOND
6770,PLATINUM
6772,GOLD
6774,GOLD
6776,SILVER
6778,SILVER
6780,GOLD
6782,DIAMOND
6784,SILVER
6786,SILVER
6788,PLATINUM
6790,GOLD
6792,DIAMOND
6794,DIAMOND
6796,GOLD
6798,GOLD
6800,GOLD
6802,SILVER
6804,SILVER
6806,DIAMOND
6808,GOLD
6810,PLATINUM
6812,GOLD
6814,SILVER
6816,GOLD
6818,PLATINUM
6820,GOLD
6822,SILVER
6824,SILVER
6826,SILVER
6828,SILVER
6830,DIAMOND
6832,SILVER
6834,PLATINUM
6836,DIAMOND
6838,PLATINUM
6840,PLATINUM
6842,GOLD
6844,DIAMOND
6846,PLATINUM
6848,GOLD
6850,SILVER
6852,PLATINUM
6854,GOLD
6856,SILVER
6858,PLATINUM
6860,DIAMOND
6862,GOLD
6864,GOLD
6866,SILVER
6868,DIAMOND
6870,GOLD
6872,GOLD
6874,SILVER
6876,SILVER
6878,PLATINUM
6880,DIAMOND
6882,SILVER
6884,SILVER
6886,PLATINUM
6888,SILVER
6890,DIAMOND
6892,PLATINUM
6894,PLATINUM
6896,PLATINUM
6898,PLATINUM
6900,DIAMOND
6902,SILVER
6904,DIAMOND
6906,DIAMOND
6908,DIAMOND
6910,SILVER
6912,DIAMOND
6914,PLATINUM
6916,DIAMOND
6918,GOLD
6920,PLATINUM
6922,DIAMOND
6924,SILVER
6926,DIAMOND
6928,DIAMOND
6930,GOLD
6932,DIAMOND
6934,PLATINUM
6936,DIAMOND
6938,PLATINUM
6940,GOLD
6942,SILVER
6944,PLATINUM
6946,SILVER
6948,GOLD
6950,SILVER
6952,DIAMOND
6954,DIAMOND
6956,SILVER
6958,GOLD
6960,GOLD
6962,GOLD
6964,PLATINUM
6966,PLATINUM
6968,GOLD
6970,GOLD
6972,PLATINUM
6974,PLATINUM
6976,DIAMOND
6978,DIAMOND
6980,SILVER
6982,DIAMOND
6984,SILVER
6986,SILVER
6988,DIAMOND
6990,SILVER
6992,GOLD
6994,SILVER
6996,SILVER
6998,SILVER
7000,SILVER
7002,DIAMOND
7004,DIAMOND
7006,DIAMOND
7008,SILVER
7010,SILVER
7012,PLATINUM
7014,SILVER
7016,GOLD
7018,DIAMOND
7020,SILVER
7022,DIAMOND
7024,DIAMOND
7026,GOLD
7028,DIAMOND
7030,SILVER
7032,SILVER
7034,SILVER
7036,GOLD
7038,GOLD
7040,PLATINUM
7042,GOLD
7044,SILVER
7046,SILVER
7048,PLATINUM
7050,DIAMOND
7052,GOLD
7054,DIAMOND
7056,GOLD
7058,SILVER
7060,GOLD
7062,GOLD
7064,DIAMOND
7066,GOLD
7068,PLATINUM
7070,PLATINUM
7072,DIAMOND
7074,DIAMOND
7076,SILVER
7078,GOLD
7080,PLATINUM
7082,GOLD
7084,GOLD
7086,SILVER
7088,GOLD
7090,GOLD
7092,PLATINUM
7094,SILVER
7096,DIAMOND
7098,DIAMOND
7100,PLATINUM
7102,GOLD
7104,GOLD
7106,DIAMOND
7108,DIAMOND
7110,SILVER
7112,GOLD
7114,SILVER
7116,PLATINUM
7118,SILVER
7120,PLATINUM
7122,DIAMOND
7124,DIAMOND
7126,DIAMOND
7128,PLATINUM
7130,PLATINUM
7132,SILVER
7134,PLATINUM
7136,SILVER
7138,PLATINUM
7140,PLATINUM
7142,DIAMOND
7144,DIAMOND
7146,DIAMOND
7148,GOLD
7150,SILVER
7152,DIAMOND
7154,GOLD
7156,DIAMOND
7158,DIAMOND
7160,GOLD
7162,PLATINUM
7164,SILVER
7166,GOLD
7168,SILVER
7170,GOLD
7172,SILVER
7174,GOLD
7176,SILVER
7178,DIAMOND
7180,DIAMOND
7182,DIAMOND
7184,SILVER
7186,DIAMOND
7188,GOLD
7190,PLATINUM
7192,PLATINUM
7194,SILVER
7196,DIAMOND
7198,GOLD
7200,DIAMOND
7202,DIAMOND
7204,SILVER
7206,DIAMOND
7208,DIAMOND
7210,DIAMOND
7212,DIAMOND
7214,DIAMOND
7216,PLATINUM
7218,SILVER
7220,DIAMOND
7222,SILVER
7224,GOLD
7226,PLATINUM
7228,GOLD
7230,SILVER
7232,DIAMOND
7234,SILVER
7236,DIAMOND
7238,DIAMOND
7240,SILVER
7242,PLATINUM
7244,SILVER
7246,PLATINUM
7248,SILVER
7250,SILVER
7252,GOLD
7254,SILVER
7256,PLATINUM
7258,SILVER
7260,PLATINUM
7262,GOLD
7264,PLATINUM
7266,PLATINUM
7268,SILVER
7270,DIAMOND
7272,PLATINUM
7274,GOLD
7276,DIAMOND
7278,GOLD
7280,SILVER
7282,GOLD
7284,GOLD
7286,PLATINUM
7288,PLATINUM
7290,GOLD
7292,DIAMOND
7294,PLATINUM
7296,PLATINUM
7298,SILVER
7300,DIAMOND
7302,GOLD
7304,SILVER
7306,SILVER
7308,DIAMOND
7310,GOLD
7312,PLATINUM
7314,GOLD
7316,GOLD
7318,PLATINUM
7320,SILVER
7322,DIAMOND
7324,PLATINUM
7326,DIAMOND
7328,SILVER
7330,GOLD
7332,SILVER
7334,PLATINUM
7336,DIAMOND
7338,GOLD
7340,PLATINUM
7342,GOLD
7344,DIAMOND
7346,SILVER
7348,GOLD
7350,DIAMOND
7352,DIAMOND
7354,SILVER
7356,SILVER
7358,GOLD
7360,DIAMOND
7362,PLATINUM
7364,DIAMOND
7366,DIAMOND
7368,SILVER
7370,PLATINUM
7372,DIAMOND
7374,PLATINUM
7376,DIAMOND
7378,GOLD
7380,PLATINUM
7382,SILVER
7384,PLATINUM
7386,SILVER
7388,DIAMOND
7390,DIAMOND
7392,GOLD
7394,DIAMOND
7396,PLATINUM
7398,SILVER
7400,PLATINUM
7402,GOLD
7404,SILVER
7406,GOLD
7408,GOLD
7410,SILVER
7412,GOLD
7414,PLATINUM
7416,PLATINUM
7418,SILVER
7420,PLATINUM
7422,SILVER
7424,DIAMOND
7426,PLATINUM
7428,SILVER
7430,PLATINUM
7432,SILVER
7434,DIAMOND
7436,GOLD
7438,PLATINUM
7440,GOLD
7442,DIAMOND
7444,PLATINUM
7446,DIAMOND
7448,DIAMOND
7450,DIAMOND
7452,PLATINUM
7454,SILVER
7456,GOLD
7458,GOLD
7460,GOLD
7462,PLATINUM
7464,DIAMOND
7466,GOLD
7468,GOLD
7470,PLATINUM
7472,GOLD
7474,DIAMOND
7476,GOLD
7478,PLATINUM
7480,GOLD
7482,DIAMOND
7484,SILVER
7486,DIAMOND
7488,PLATINUM
7490,GOLD
7492,DIAMOND
7494,PLATINUM
7496,SILVER
7498,DIAMOND
7500,SILVER
7502,DIAMOND
7504,DIAMOND
7506,GOLD
7508,PLATINUM
7510,DIAMOND
7512,GOLD
7514,DIAMOND
7516,GOLD
7518,GOLD
7520,DIAMOND
7522,GOLD
7524,PLATINUM
7526,DIAMOND
7528,DIAMOND
7530,PLATINUM
7532,SILVER
7534,PLATINUM
7536,PLATINUM
7538,PLATINUM
7540,SILVER
7542,PLATINUM
7544,DIAMOND
7546,PLATINUM
7548,SILVER
7550,GOLD
7552,DIAMOND
7554,PLATINUM
7556,DIAMOND
7558,SILVER
7560,GOLD
7562,DIAMOND
7564,PLATINUM
7566,PLATINUM
7568,GOLD
7570,SILVER
7572,SILVER
7574,DIAMOND
7576,DIAMOND
7578,DIAMOND
7580,DIAMOND
7582,PLATINUM
7584,PLATINUM
7586,GOLD
7588,DIAMOND
7590,SILVER
7592,SILVER
7594,DIAMOND
7596,PLATINUM
7598,SILVER
7600,SILVER
7602,PLATINUM
7604,DIAMOND
7606,SILVER
7608,GOLD
7610,PLATINUM
7612,GOLD
7614,PLATINUM
7616,SILVER
7618,GOLD
7620,DIAMOND
7622,DIAMOND
7624,DIAMOND
7626,DIAMOND
7628,GOLD
7630,PLATINUM
7632,GOLD
7634,SILVER
7636,GOLD
7638,SILVER
7640,DIAMOND
7642,GOLD
7644,DIAMOND
7646,SILVER
7648,PLATINUM
7650,SILVER
7652,SILVER
7654,DIAMOND
7656,GOLD
7658,GOLD
7660,PLATINUM
7662,PLATINUM
7664,PLATINUM
7666,SILVER
7668,PLATINUM
7670,SILVER
7672,DIAMOND
7674,GOLD
7676,GOLD
7678,SILVER
7680,SILVER
7682,PLATINUM
7684,GOLD
7686,GOLD
7688,SILVER
7690,PLATINUM
7692,DIAMOND
7694,SILVER
7696,DIAMOND
7698,DIAMOND
7700,DIAMOND
7702,SILVER
7704,PLATINUM
7706,SILVER
7708,SILVER
7710,PLATINUM
7712,SILVER
7714,DIAMOND
7716,GOLD
7718,GOLD
7720,GOLD
7722,GOLD
7724,PLATINUM
7726,PLATINUM
7728,PLATINUM
7730,SILVER
7732,PLATINUM
7734,SILVER
7736,SILVER
7738,SILVER
7740,SILVER
7742,DIAMOND
7744,DIAMOND
7746,SILVER
7748,PLATINUM
7750,GOLD
7752,GOLD
7754,SILVER
7756,PLATINUM
7758,SILVER
7760,DIAMOND
7762,PLATINUM
7764,SILVER
7766,SILVER
7768,SILVER
7770,PLATINUM
7772,PLATINUM
7774,GOLD
7776,PLATINUM
7778,PLATINUM
7780,DIAMOND
7782,SILVER
7784,GOLD
7786,DIAMOND
7788,SILVER
7790,GOLD
7792,SILVER
7794,SILVER
7796,DIAMOND
7798,DIAMOND
7800,PLATINUM
7802,DIAMOND
7804,PLATINUM
7806,SILVER
7808,GOLD
7810,GOLD
7812,DIAMOND
7814,PLATINUM
7816,DIAMOND
7818,GOLD
7820,DIAMOND
7822,SILVER
7824,PLATINUM
7826,GOLD
7828,SILVER
7830,SILVER
7832,PLATINUM
7834,PLATINUM
7836,DIAMOND
7838,GOLD
7840,PLATINUM
7842,PLATINUM
7844,SILVER
7846,SILVER
7848,SILVER
7850,GOLD
7852,PLATINUM
7854,SILVER
7856,GOLD
7858,GOLD
7860,SILVER
7862,GOLD
7864,GOLD
7866,GOLD
7868,PLATINUM
7870,PLATINUM
7872,PLATINUM
7874,SILVER
7876,PLATINUM
7878,SILVER
7880,PLATINUM
7882,GOLD
7884,GOLD
7886,PLATINUM
7888,PLATINUM
7890,SILVER
7892,GOLD
7894,PLATINUM
7896,SILVER
7898,DIAMOND
7900,GOLD
7902,DIAMOND
7904,SILVER
7906,DIAMOND
7908,GOLD
7910,GOLD
7912,PLATINUM
7914,DIAMOND
7916,SILVER
7918,SILVER
7920,DIAMOND
7922,DIAMOND
7924,PLATINUM
7926,SILVER
7928,GOLD
7930,PLATINUM
7932,DIAMOND
7934,DIAMOND
7936,PLATINUM
7938,GOLD
7940,GOLD
7942,DIAMOND
7944,PLATINUM
7946,DIAMOND
7948,SILVER
7950,SILVER
7952,GOLD
7954,DIAMOND
7956,SILVER
7958,SILVER
7960,SILVER
7962,SILVER
7964,GOLD
7966,DIAMOND
7968,GOLD
7970,GOLD
7972,GOLD
7974,GOLD
7976,GOLD
7978,GOLD
7980,DIAMOND
7982,PLATINUM
7984,GOLD
7986,SILVER
7988,DIAMOND
7990,DIAMOND
7992,GOLD
7994,PLATINUM
7996,GOLD
7998,SILVER
8000,PLATINUM
8002,SILVER
8004,PLATINUM
8006,GOLD
8008,PLATINUM
8010,DIAMOND
8012,SILVER
8014,GOLD
8016,PLATINUM
8018,GOLD
8020,GOLD
8022,PLATINUM
8024,DIAMOND
8026,GOLD
8028,SILVER
8030,DIAMOND
8032,DIAMOND
8034,SILVER
8036,PLATINUM
8038,PLATINUM
8040,PLATINUM
8042,DIAMOND
8044,GOLD
8046,PLATINUM
8048,DIAMOND
8050,GOLD
8052,GOLD
8054,DIAMOND
8056,PLATINUM
8058,SILVER
8060,DIAMOND
8062,DIAMOND
8064,GOLD
8066,SILVER
8068,PLATINUM
8070,PLATINUM
8072,SILVER
8074,GOLD
8076,GOLD
8078,DIAMOND
8080,DIAMOND
8082,SILVER
8084,PLATINUM
8086,PLATINUM
8088,PLATINUM
8090,GOLD
8092,SILVER
8094,SILVER
8096,PLATINUM
8098,PLATINUM
8100,SILVER
8102,SILVER
8104,DIAMOND
8106,SILVER
8108,SILVER
8110,PLATINUM
8112,SILVER
8114,PLATINUM
8116,PLATINUM
8118,GOLD
8120,GOLD
8122,GOLD
8124,DIAMOND
8126,DIAMOND
8128,SILVER
8130,PLATINUM
8132,SILVER
8134,SILVER
8136,DIAMOND
8138,GOLD
8140,SILVER
8142,DIAMOND
8144,SILVER
8146,DIAMOND
8148,PLATINUM
8150,SILVER
8152,SILVER
8154,GOLD
8156,GOLD
8158,SILVER
8160,DIAMOND
8162,DIAMOND
8164,SILVER
8166,DIAMOND
8168,SILVER
8170,PLATINUM
8172,PLATINUM
8174,DIAMOND
8176,PLATINUM
8178,SILVER
8180,GOLD
8182,DIAMOND
8184,SILVER
8186,DIAMOND
8188,DIAMOND
8190,GOLD
8192,DIAMOND
8194,GOLD
8196,SILVER
8198,GOLD
8200,GOLD
8202,SILVER
8204,SILVER
8206,GOLD
8208,GOLD
8210,DIAMOND
8212,SILVER
8214,SILVER
8216,GOLD
8218,SILVER
8220,PLATINUM
8222,PLATINUM
8224,DIAMOND
8226,DIAMOND
8228,DIAMOND
8230,PLATINUM
8232,PLATINUM
8234,PLATINUM
8236,PLATINUM
8238,GOLD
8240,DIAMOND
8242,DIAMOND
8244,SILVER
8246,GOLD
8248,SILVER
8250,SILVER
8252,PLATINUM
8254,GOLD
8256,GOLD
8258,GOLD
8260,PLATINUM
8262,PLATINUM
8264,PLATINUM
8266,SILVER
8268,GOLD
8270,PLATINUM
8272,SILVER
8274,GOLD
8276,DIAMOND
8278,SILVER
8280,SILVER
8282,PLATINUM
8284,DIAMOND
8286,PLATINUM
8288,PLATINUM
8290,SILVER
8292,SILVER
8294,PLATINUM
8296,GOLD
8298,SILVER
8300,PLATINUM
8302,PLATINUM
8304,DIAMOND
8306,SILVER
8308,SILVER
8310,PLATINUM
8312,GOLD
8314,SILVER
8316,GOLD
8318,SILVER
8320,PLATINUM
8322,DIAMOND
8324,GOLD
8326,GOLD
8328,GOLD
8330,DIAMOND
8332,SILVER
8334,GOLD
8336,SILVER
8338,PLATINUM
8340,DIAMOND
8342,SILVER
8344,PLATINUM
8346,DIAMOND
8348,PLATINUM
8350,SILVER
8352,SILVER
8354,GOLD
8356,GOLD
8358,SILVER
8360,PLATINUM
8362,SILVER
8364,SILVER
8366,DIAMOND
8368,PLATINUM
8370,DIAMOND
8372,PLATINUM
8374,GOLD
8376,GOLD
8378,SILVER
8380,SILVER
8382,PLATINUM
8384,DIAMOND
8386,SILVER
8388,SILVER
8390,GOLD
8392,GOLD
8394,SILVER
8396,SILVER
8398,SILVER
8400,DIAMOND
8402,GOLD
8404,GOLD
8406,PLATINUM
8408,DIAMOND
8410,DIAMOND
8412,DIAMOND
8414,PLATINUM
8416,SILVER
8418,PLATINUM
8420,DIAMOND
8422,GOLD
8424,DIAMOND
8426,SILVER
8428,GOLD
8430,DIAMOND
8432,SILVER
8434,PLATINUM
8436,DIAMOND
8438,GOLD
8440,PLATINUM
8442,SILVER
8444,SILVER
8446,DIAMOND
8448,PLATINUM
8450,GOLD
8452,GOLD
8454,SILVER
8456,GOLD
8458,PLATINUM
8460,DIAMOND
8462,DIAMOND
8464,PLATINUM
8466,PLATINUM
8468,DIAMOND
8470,DIAMOND
8472,SILVER
8474,PLATINUM
8476,GOLD
8478,PLATINUM
8480,GOLD
8482,DIAMOND
8484,GOLD
8486,SILVER
8488,PLATINUM
8490,SILVER
8492,PLATINUM
8494,GOLD
8496,PLATINUM
8498,GOLD
8500,PLATINUM
8502,GOLD
8504,PLATINUM
8506,SILVER
8508,PLATINUM
8510,SILVER
8512,SILVER
8514,DIAMOND
8516,GOLD
8518,DIAMOND
8520,PLATINUM
8522,PLATINUM
8524,DIAMOND
8526,DIAMOND
8528,SILVER
8530,PLATINUM
8532,PLATINUM
8534,SILVER
8536,PLATINUM
8538,PLATINUM
8540,GOLD
8542,DIAMOND
8544,GOLD
8546,DIAMOND
8548,GOLD
8550,SILVER
8552,GOLD
8554,SILVER
8556,PLATINUM
8558,GOLD
8560,DIAMOND
8562,GOLD
8564,DIAMOND
8566,SILVER
8568,SILVER
8570,GOLD
8572,SILVER
8574,DIAMOND
8576,PLATINUM
8578,GOLD
8580,SILVER
8582,GOLD
8584,GOLD
8586,PLATINUM
8588,PLATINUM
8590,PLATINUM
8592,PLATINUM
8594,DIAMOND
8596,SILVER
8598,SILVER
8600,GOLD
8602,SILVER
8604,PLATINUM
8606,DIAMOND
8608,SILVER
8610,GOLD
8612,SILVER
8614,GOLD
8616,PLATINUM
8618,GOLD
8620,PLATINUM
8622,GOLD
8624,DIAMOND
8626,SILVER
8628,GOLD
8630,GOLD
8632,GOLD
8634,PLATINUM
8636,GOLD
8638,GOLD
8640,DIAMOND
8642,PLATINUM
8644,DIAMOND
8646,GOLD
8648,DIAMOND
8650,PLATINUM
8652,PLATINUM
8654,SILVER
8656,SILVER
8658,SILVER
8660,DIAMOND
8662,PLATINUM
8664,SILVER
8666,PLATINUM
8668,DIAMOND
8670,PLATINUM
8672,PLATINUM
8674,GOLD
8676,SILVER
8678,DIAMOND
8680,DIAMOND
8682,DIAMOND
8684,PLATINUM
8686,PLATINUM
8688,DIAMOND
8690,SILVER
8692,GOLD
8694,PLATINUM
8696,DIAMOND
8698,PLATINUM
8700,GOLD
8702,GOLD
8704,GOLD
8706,SILVER
8708,PLATINUM
8710,GOLD
8712,DIAMOND
8714,PLATINUM
8716,GOLD
8718,DIAMOND
8720,PLATINUM
8722,PLATINUM
8724,DIAMOND
8726,PLATINUM
8728,GOLD
8730,GOLD
8732,GOLD
8734,SILVER
8736,SILVER
8738,PLATINUM
8740,SILVER
8742,GOLD
8744,SILVER
8746,SILVER
8748,DIAMOND
8750,PLATINUM
8752,SILVER
8754,SILVER
8756,PLATINUM
8758,PLATINUM
8760,GOLD
8762,PLATINUM
8764,PLATINUM
8766,GOLD
8768,DIAMOND
8770,PLATINUM
8772,PLATINUM
8774,GOLD
8776,DIAMOND
8778,PLATINUM
8780,PLATINUM
8782,PLATINUM
8784,SILVER
8786,DIAMOND
8788,PLATINUM
8790,PLATINUM
8792,DIAMOND
8794,SILVER
8796,SILVER
8798,PLATINUM
8800,PLATINUM
8802,DIAMOND
8804,DIAMOND
8806,DIAMOND
8808,GOLD
8810,DIAMOND
8812,GOLD
8814,DIAMOND
8816,GOLD
8818,GOLD
8820,DIAMOND
8822,DIAMOND
8824,GOLD
8826,SILVER
8828,PLATINUM
8830,GOLD
8832,GOLD
8834,DIAMOND
8836,SILVER
8838,DIAMOND
8840,SILVER
8842,DIAMOND
8844,PLATINUM
8846,PLATINUM
8848,GOLD
8850,SILVER
8852,GOLD
8854,GOLD
8856,DIAMOND
8858,DIAMOND
8860,DIAMOND
8862,SILVER
8864,PLATINUM
8866,SILVER
8868,PLATINUM
8870,DIAMOND
8872,SILVER
8874,DIAMOND
8876,SILVER
8878,GOLD
8880,GOLD
8882,DIAMOND
8884,PLATINUM
8886,GOLD
8888,DIAMOND
8890,PLATINUM
8892,DIAMOND
8894,GOLD
8896,GOLD
8898,PLATINUM
8900,DIAMOND
8902,PLATINUM
8904,SILVER
8906,GOLD
8908,PLATINUM
8910,GOLD
8912,SILVER
8914,DIAMOND
8916,GOLD
8918,DIAMOND
8920,SILVER
8922,GOLD
8924,GOLD
8926,GOLD
8928,GOLD
8930,SILVER
8932,PLATINUM
8934,GOLD
8936,PLATINUM
8938,GOLD
8940,PLATINUM
8942,GOLD
8944,DIAMOND
8946,GOLD
8948,PLATINUM
8950,DIAMOND
8952,DIAMOND
8954,DIAMOND
8956,GOLD
8958,PLATINUM
8960,PLATINUM
8962,GOLD
8964,PLATINUM
8966,SILVER
8968,PLATINUM
8970,GOLD
8972,SILVER
8974,PLATINUM
8976,PLATINUM
8978,SILVER
8980,PLATINUM
8982,DIAMOND
8984,SILVER
8986,DIAMOND
8988,PLATINUM
8990,DIAMOND
8992,SILVER
8994,DIAMOND
8996,DIAMOND
8998,GOLD
9000,GOLD
9002,SILVER
9004,GOLD
9006,SILVER
9008,GOLD
9010,PLATINUM
9012,PLATINUM
9014,DIAMOND
9016,DIAMOND
9018,SILVER
9020,SILVER
9022,DIAMOND
9024,SILVER
9026,DIAMOND
9028,PLATINUM
9030,PLATINUM
9032,PLATINUM
9034,SILVER
9036,SILVER
9038,PLATINUM
9040,DIAMOND
9042,SILVER
9044,SILVER
9046,GOLD
9048,DIAMOND
9050,DIAMOND
9052,PLATINUM
9054,PLATINUM
9056,PLATINUM
9058,DIAMOND
9060,DIAMOND
9062,GOLD
9064,GOLD
9066,SILVER
9068,PLATINUM
9070,PLATINUM
9072,PLATINUM
9074,PLATINUM
9076,PLATINUM
9078,GOLD
9080,PLATINUM
9082,GOLD
9084,DIAMOND
9086,SILVER
9088,SILVER
9090,SILVER
9092,GOLD
9094,GOLD
9096,PLATINUM
9098,DIAMOND
9100,GOLD
9102,PLATINUM
9104,PLATINUM
9106,SILVER
9108,PLATINUM
9110,SILVER
9112,SILVER
9114,GOLD
9116,PLATINUM
9118,DIAMOND
9120,DIAMOND
9122,GOLD
9124,DIAMOND
9126,SILVER
9128,PLATINUM
9130,PLATINUM
9132,GOLD
9134,SILVER
9136,SILVER
9138,SILVER
9140,DIAMOND
9142,SILVER
9144,SILVER
9146,SILVER
9148,SILVER
9150,PLATINUM
9152,PLATINUM
9154,PLATINUM
9156,DIAMOND
9158,GOLD
9160,SILVER
9162,GOLD
9164,GOLD
9166,GOLD
9168,PLATINUM
9170,PLATINUM
9172,GOLD
9174,PLATINUM
9176,PLATINUM
9178,GOLD
9180,GOLD
9182,GOLD
9184,SILVER
9186,DIAMOND
9188,SILVER
9190,DIAMOND
9192,SILVER
9194,GOLD
9196,PLATINUM
9198,GOLD
9200,DIAMOND
9202,GOLD
9204,GOLD
9206,SILVER
9208,GOLD
9210,DIAMOND
9212,GOLD
9214,GOLD
9216,SILVER
9218,GOLD
9220,SILVER
9222,PLATINUM
9224,SILVER
9226,SILVER
9228,PLATINUM
9230,DIAMOND
9232,SILVER
9234,GOLD
9236,PLATINUM
9238,GOLD
9240,GOLD
9242,GOLD
9244,DIAMOND
9246,DIAMOND
9248,DIAMOND
9250,SILVER
9252,SILVER
9254,PLATINUM
9256,DIAMOND
9258,PLATINUM
9260,PLATINUM
9262,SILVER
9264,DIAMOND
9266,SILVER
9268,PLATINUM
9270,DIAMOND
9272,SILVER
9274,GOLD
9276,SILVER
9278,GOLD
9280,DIAMOND
9282,DIAMOND
9284,SILVER
9286,GOLD
9288,SILVER
9290,GOLD
9292,PLATINUM
9294,GOLD
9296,SILVER
9298,GOLD
9300,SILVER
9302,GOLD
9304,PLATINUM
9306,SILVER
9308,GOLD
9310,SILVER
9312,PLATINUM
9314,DIAMOND
9316,SILVER
9318,GOLD
9320,PLATINUM
9322,SILVER
9324,DIAMOND
9326,DIAMOND
9328,PLATINUM
9330,SILVER
9332,PLATINUM
9334,PLATINUM
9336,SILVER
9338,PLATINUM
9340,PLATINUM
9342,GOLD
9344,DIAMOND
9346,DIAMOND
9348,DIAMOND
9350,GOLD
9352,GOLD
9354,PLATINUM
9356,GOLD
9358,DIAMOND
9360,GOLD
9362,SILVER
9364,DIAMOND
9366,GOLD
9368,DIAMOND
9370,SILVER
9372,DIAMOND
9374,DIAMOND
9376,DIAMOND
9378,PLATINUM
9380,GOLD
9382,DIAMOND
9384,PLATINUM
9386,SILVER
9388,DIAMOND
9390,GOLD
9392,PLATINUM
9394,PLATINUM
9396,DIAMOND
9398,PLATINUM
9400,PLATINUM
9402,SILVER
9404,GOLD
9406,PLATINUM
9408,PLATINUM
9410,PLATINUM
9412,GOLD
9414,SILVER
9416,SILVER
9418,SILVER
9420,PLATINUM
9422,PLATINUM
9424,PLATINUM
9426,PLATINUM
9428,DIAMOND
9430,SILVER
9432,DIAMOND
9434,GOLD
9436,GOLD
9438,PLATINUM
9440,DIAMOND
9442,PLATINUM
9444,GOLD
